"Varianten-ID","Name 1","Produkttyp","Farbe","Kompatibel zu","Variantenbeschreibung","Enthält","Kapazität","Patronen Nr"
71750,"Kompatibel Brother MFC-9140 CDN Bildtrommel gelb","Bildtrommel","Yellow","Brother MFC-9140 CDN",,,"1x 15000 Seiten",
71751,"Kompatibel Brother MFC-9140 CDN Bildtrommel rot","Bildtrommel","Magenta","Brother MFC-9140 CDN",,,"1x 15000 Seiten ",
71754,"Kompatibel Brother MFC-9142 CDN Bildtrommel blau","Bildtrommel","Cyan","Brother MFC-9142 CDN",,,"1x 15000 Seiten",
71755,"Kompatibel Brother MFC-9142 CDN Bildtrommel gelb","Bildtrommel","Yellow","Brother MFC-9142 CDN",,,"1x 15000 Seiten",
71756,"Kompatibel Brother MFC-9142 CDN Bildtrommel rot","Bildtrommel","Magenta","Brother MFC-9142 CDN",,,"1x 15000 Seiten ",
71759,"Kompatibel Brother MFC-9330 CDW Bildtrommel blau","Bildtrommel","Cyan","Brother MFC-9330 CDW",,,"1x 15000 Seiten",
71760,"Kompatibel Brother MFC-9330 CDW Bildtrommel gelb","Bildtrommel","Yellow","Brother MFC-9330 CDW",,,"1x 15000 Seiten",
71761,"Kompatibel Brother MFC-9330 CDW Bildtrommel rot","Bildtrommel","Magenta","Brother MFC-9330 CDW",,,"1x 15000 Seiten ",
71764,"Kompatibel Brother MFC-9332 CDW Bildtrommel blau","Bildtrommel","Cyan","Brother MFC-9332 CDW",,,"1x 15000 Seiten",
71765,"Kompatibel Brother MFC-9332 CDW Bildtrommel gelb","Bildtrommel","Yellow","Brother MFC-9332 CDW",,,"1x 15000 Seiten",
71766,"Kompatibel Brother MFC-9332 CDW Bildtrommel rot","Bildtrommel","Magenta","Brother MFC-9332 CDW",,,"1x 15000 Seiten ",
71769,"Kompatibel Brother MFC-9340 CDW Bildtrommel blau","Bildtrommel","Cyan","Brother MFC-9340 CDW",,,"1x 15000 Seiten",
71770,"Kompatibel Brother MFC-9340 CDW Bildtrommel gelb","Bildtrommel","Yellow","Brother MFC-9340 CDW",,,"1x 15000 Seiten",
71771,"Kompatibel Brother MFC-9340 CDW Bildtrommel rot","Bildtrommel","Magenta","Brother MFC-9340 CDW",,,"1x 15000 Seiten ",
71774,"Kompatibel Brother MFC-9342 CDW Bildtrommel blau","Bildtrommel","Cyan","Brother MFC-9342 CDW",,,"1x 15000 Seiten",
71775,"Kompatibel Brother MFC-9342 CDW Bildtrommel gelb","Bildtrommel","Yellow","Brother MFC-9342 CDW",,,"1x 15000 Seiten",
71776,"Kompatibel Brother MFC-9342 CDW Bildtrommel rot","Bildtrommel","Magenta","Brother MFC-9342 CDW",,,"1x 15000 Seiten ",
73000,"Kompatibel Canon Pixma IP 7200 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73006,"Kompatibel Canon Pixma IP 7240 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73012,"Kompatibel Canon Pixma IP 7250 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73018,"Kompatibel Canon Pixma IX 6800 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73024,"Kompatibel Canon Pixma IX 6820 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73030,"Kompatibel Canon Pixma IX 6850 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73036,"Kompatibel Canon Pixma MG 5400 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73042,"Kompatibel Canon Pixma MG 5450 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73048,"Kompatibel Canon Pixma MG 5500 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73054,"Kompatibel Canon Pixma MG 5550 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73060,"Kompatibel Canon Pixma MG 5600 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73066,"Kompatibel Canon Pixma MG 5650 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73072,"Kompatibel Canon Pixma MG 5650 white Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73078,"Kompatibel Canon Pixma MG 5655 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73084,"Kompatibel Canon Pixma MG 6400 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73090,"Kompatibel Canon Pixma MG 6420 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73096,"Kompatibel Canon Pixma MG 6450 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73102,"Kompatibel Canon Pixma MG 6600 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73108,"Kompatibel Canon Pixma MG 6650 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73114,"Kompatibel Canon Pixma MX 720 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73120,"Kompatibel Canon Pixma MX 725 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73126,"Kompatibel Canon Pixma MX 920 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73132,"Kompatibel Canon Pixma MX 922 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73138,"Kompatibel Canon Pixma MX 925 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73163,"Kompatibel Canon Pixma IP 8720 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73168,"Kompatibel Canon Pixma IP 8720 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma IP 8720",,,"1x 11 ml",
73174,"Kompatibel Canon Pixma MG 7120 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73179,"Kompatibel Canon Pixma MG 7120 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7120",,,"1x 11 ml",
73185,"Kompatibel Canon Pixma IP 8700 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73190,"Kompatibel Canon Pixma IP 8700 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma IP 8700 Series",,,"1x 11 ml",
73193,"Kompatibel Canon Pixma IP 8750 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73198,"Kompatibel Canon Pixma IP 8750 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma IP 8750",,,"1x 11 ml",
73201,"Kompatibel Canon Pixma MG 6300 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73206,"Kompatibel Canon Pixma MG 6300 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 6300 Series",,,"1x 11 ml",
73209,"Kompatibel Canon Pixma MG 6350 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73214,"Kompatibel Canon Pixma MG 6350 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 6350",,,"1x 11 ml",
73217,"Kompatibel Canon Pixma MG 7100 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73222,"Kompatibel Canon Pixma MG 7100 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7100 Series",,,"1x 11 ml",
73225,"Kompatibel Canon Pixma MG 7150 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73230,"Kompatibel Canon Pixma MG 7150 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7150",,,"1x 11 ml",
73233,"Kompatibel Canon Pixma MG 7500 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73238,"Kompatibel Canon Pixma MG 7500 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7500 Series",,,"1x 11 ml",
73241,"Kompatibel Canon Pixma MG 7550 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73246,"Kompatibel Canon Pixma MG 7550 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7550",,,"1x 11 ml",
73283,"Kompatibel Canon Pixma MG 5753 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73289,"Kompatibel Canon Pixma MG 6800 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73295,"Kompatibel Canon Pixma MG 6850 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73402,"Kompatibel Canon Pixma TS 8020 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 8020 Series",,,"1x 13 ml",
73413,"Kompatibel Canon Pixma TS 8040 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 8040",,,"1x 13 ml",
73424,"Kompatibel Canon Pixma TS 9040 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 9040",,,"1x 13 ml",
73435,"Kompatibel Canon Pixma MG 7700 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7700 Series",,,"1x 13 ml",
73438,"Kompatibel Canon Pixma MG 7750 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73443,"Kompatibel Canon Pixma MG 7750 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7750",,,"1x 13 ml",
73446,"Kompatibel Canon Pixma MG 7750 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73451,"Kompatibel Canon Pixma MG 7750 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7750 Series",,,"1x 13 ml",
73454,"Kompatibel Canon Pixma MG 7751 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73459,"Kompatibel Canon Pixma MG 7751 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7751",,,"1x 13 ml",
73462,"Kompatibel Canon Pixma MG 7752 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73467,"Kompatibel Canon Pixma MG 7752 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7752",,,"1x 13 ml",
73470,"Kompatibel Canon Pixma MG 7753 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73475,"Kompatibel Canon Pixma MG 7753 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma MG 7753",,,"1x 13 ml",
73478,"Kompatibel Canon Pixma TS 8000 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73483,"Kompatibel Canon Pixma TS 8000 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 8000 Series",,,"1x 13 ml",
73486,"Kompatibel Canon Pixma TS 8050 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73491,"Kompatibel Canon Pixma TS 8050 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 8050",,,"1x 13 ml",
73494,"Kompatibel Canon Pixma TS 8050 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73499,"Kompatibel Canon Pixma TS 8050 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 8050 Series",,,"1x 13 ml",
73502,"Kompatibel Canon Pixma TS 8051 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73507,"Kompatibel Canon Pixma TS 8051 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 8051",,,"1x 13 ml",
73510,"Kompatibel Canon Pixma TS 8052 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73515,"Kompatibel Canon Pixma TS 8052 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 8052",,,"1x 13 ml",
73518,"Kompatibel Canon Pixma TS 8053 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73523,"Kompatibel Canon Pixma TS 8053 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 8053",,,"1x 13 ml",
73526,"Kompatibel Canon Pixma TS 9000 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73531,"Kompatibel Canon Pixma TS 9000 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 9000 Series",,,"1x 13 ml",
73534,"Kompatibel Canon Pixma TS 9050 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73539,"Kompatibel Canon Pixma TS 9050 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 9050",,,"1x 13 ml",
73542,"Kompatibel Canon Pixma TS 9050 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73547,"Kompatibel Canon Pixma TS 9050 Series Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 9050 Series",,,"1x 13 ml",
73550,"Kompatibel Canon Pixma TS 9055 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73555,"Kompatibel Canon Pixma TS 9055 Tintenpatrone grau","Tintenpatrone","Grey","Canon Pixma TS 9055",,,"1x 13 ml",
73558,"Kompatibel Canon Pixma TS 6020 white Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73568,"Kompatibel Canon Pixma TS 6040 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73586,"Kompatibel Canon Pixma TR7520 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73596,"Kompatibel Canon Pixma TR8520 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73606,"Kompatibel Canon Pixma TS6200 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73616,"Kompatibel Canon Pixma TS6220 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73626,"Kompatibel Canon Pixma TS6220 white Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73636,"Kompatibel Canon Pixma TS6240 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73646,"Kompatibel Canon Pixma TS6241 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73656,"Kompatibel Canon Pixma TS6250 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73666,"Kompatibel Canon Pixma TS6251 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73676,"Kompatibel Canon Pixma TS6300 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73686,"Kompatibel Canon Pixma TS6300 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73696,"Kompatibel Canon Pixma TS6350 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73706,"Kompatibel Canon Pixma TS6351 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73716,"Kompatibel Canon Pixma TS705 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73726,"Kompatibel Canon Pixma TS9500 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73736,"Kompatibel Canon Pixma TS9520 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73746,"Kompatibel Canon Pixma TS9521 C Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73756,"Kompatibel Canon Pixma TS9540 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73766,"Kompatibel Canon Pixma TS9541 C Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73776,"Kompatibel Canon Pixma TS9550 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73786,"Kompatibel Canon Pixma TS9551 C Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73824,"Kompatibel Canon Pixma TS8120 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73829,"Kompatibel Canon Pixma TS8120 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8120",,,"1x 13 ml",
73835,"Kompatibel Canon Pixma TS8200 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73840,"Kompatibel Canon Pixma TS8200 Series Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8200 Series",,,"1x 13 ml",
73846,"Kompatibel Canon Pixma TS8220 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73851,"Kompatibel Canon Pixma TS8220 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8220",,,"1x 13 ml",
73857,"Kompatibel Canon Pixma TS8220 white Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73862,"Kompatibel Canon Pixma TS8220 white Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8220 white",,,"1x 13 ml",
73868,"Kompatibel Canon Pixma TS8240 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73873,"Kompatibel Canon Pixma TS8240 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8240",,,"1x 13 ml",
73879,"Kompatibel Canon Pixma TS8241 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73884,"Kompatibel Canon Pixma TS8241 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8241",,,"1x 13 ml",
73890,"Kompatibel Canon Pixma TS8242 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73895,"Kompatibel Canon Pixma TS8242 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8242",,,"1x 13 ml",
73901,"Kompatibel Canon Pixma TS8250 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73906,"Kompatibel Canon Pixma TS8250 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8250",,,"1x 13 ml",
73912,"Kompatibel Canon Pixma TS8251 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73917,"Kompatibel Canon Pixma TS8251 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8251",,,"1x 13 ml",
73923,"Kompatibel Canon Pixma TS8252 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73928,"Kompatibel Canon Pixma TS8252 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8252",,,"1x 13 ml",
73934,"Kompatibel Canon Pixma TS8300 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73939,"Kompatibel Canon Pixma TS8300 Series Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8300 Series",,,"1x 13 ml",
73945,"Kompatibel Canon Pixma TS8350 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73950,"Kompatibel Canon Pixma TS8350 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8350",,,"1x 13 ml",
73966,"Kompatibel Canon Pixma TS8350 Series Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73971,"Kompatibel Canon Pixma TS8350 Series Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8350 Series",,,"1x 13 ml",
73977,"Kompatibel Canon Pixma TS8351 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73982,"Kompatibel Canon Pixma TS8351 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8351",,,"1x 13 ml",
73988,"Kompatibel Canon Pixma TS8352 Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
73993,"Kompatibel Canon Pixma TS8352 Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS8352",,,"1x 13 ml",
73999,"Kompatibel Canon Pixma TS9120 gray Tintenpatrone schwarz","Tintenpatrone","Black",,,,,
74004,"Kompatibel Canon Pixma TS9120 gray Tintenpatrone Photo blau","Tintenpatrone","Cyan","Canon Pixma TS9120 gray",,,"1x 13 ml",
74685,"Kompatibel Brother DR-221CL Bildtrommel blau","Bildtrommel","Cyan","Brother DCP-9015 CDW<br>Brother DCP-9017CDW<br>Brother DCP-9020 CDW<br>Brother DCP-9022CDW<br>Brother HL-3140 CW<br>Brother HL-3142CW<br>Brother HL-3150 CDN<br>Brother HL-3150 CDW<br>Brother HL-3152CDW<br>Brother HL-3170 CDW<br>Brother HL-3172CDW<br>Brother MFC-9130 CW<br>Brother MFC-9140 CDN<br>Brother MFC-9142CDN<br>Brother MFC-9330 CDW<br>Brother MFC-9332CDW<br>Brother MFC-9340 CDW<br>Brother MFC-9342CDW",,,"1x 15000 Seiten","DR-221cl"
74686,"Kompatibel Brother DR-221CL Bildtrommel gelb","Bildtrommel","Yellow","Brother DCP-9015 CDW<br>Brother DCP-9017CDW<br>Brother DCP-9020 CDW<br>Brother DCP-9022CDW<br>Brother HL-3140 CW<br>Brother HL-3142CW<br>Brother HL-3150 CDN<br>Brother HL-3150 CDW<br>Brother HL-3152CDW<br>Brother HL-3170 CDW<br>Brother HL-3172CDW<br>Brother MFC-9130 CW<br>Brother MFC-9140 CDN<br>Brother MFC-9142CDN<br>Brother MFC-9330 CDW<br>Brother MFC-9332CDW<br>Brother MFC-9340 CDW<br>Brother MFC-9342CDW",,,"1x 15000 Seiten","DR-221cl"
74687,"Kompatibel Brother DR-221CL Bildtrommel rot","Bildtrommel","Magenta","Brother DCP-9015 CDW<br>Brother DCP-9017CDW<br>Brother DCP-9020 CDW<br>Brother DCP-9022CDW<br>Brother HL-3140 CW<br>Brother HL-3142CW<br>Brother HL-3150 CDN<br>Brother HL-3150 CDW<br>Brother HL-3152CDW<br>Brother HL-3170 CDW<br>Brother HL-3172CDW<br>Brother MFC-9130 CW<br>Brother MFC-9140 CDN<br>Brother MFC-9142CDN<br>Brother MFC-9330 CDW<br>Brother MFC-9332CDW<br>Brother MFC-9340 CDW<br>Brother MFC-9342CDW",,,"1x 15000 Seiten ","DR-221cl"
74689,"Kompatibel Epson T603XL C13T03A14010 Tintenpatrone schwarz","Tintenpatrone","Black","Epson Expression Home XP-2100<br>Epson Expression Home XP-2100 Series<br>Epson Expression Home XP-2105<br>Epson Expression Home XP-3100<br>Epson Expression Home XP-3100 Series<br>Epson Expression Home XP-3105<br>Epson Expression Home XP-4100<br>Epson Expression Home XP-4100 Series<br>Epson Expression Home XP-4105<br>Epson WorkForce WF-2810 DWF<br>Epson WorkForce WF-2830 DWF<br>Epson WorkForce WF-2835 DWF<br>Epson WorkForce WF-2850 DWF",,,"1x 13 ml","C13T03A14010"
74793,"Kompatibel Brother MFC-9335CDW Bildtrommel blau","Bildtrommel","Cyan","Brother MFC-9335CDW",,,"1x 15000 Seiten",
74794,"Kompatibel Brother MFC-9335CDW Bildtrommel gelb","Bildtrommel","Yellow","Brother MFC-9335CDW",,,"1x 15000 Seiten",
74795,"Kompatibel Brother MFC-9335CDW Bildtrommel rot","Bildtrommel","Magenta","Brother MFC-9335CDW",,,"1x 15000 Seiten ",
75609,"Kompatibel Epson T9441 C13T944140 Tintenpatrone schwarz","Tintenpatrone","Black","Epson WorkForce WF-C5200 Series<br>Epson WorkForce WF-C5215DW<br>Epson WorkForce Pro WF-C5210DW<br>Epson WorkForce Pro WF-C5290DW<br>Epson WorkForce Pro WF-C5290DW BAM<br>Epson WorkForce Pro WF-C5710DWF<br>Epson WorkForce Pro WF-C5790DWF",,,"1x 70 ml","T9441"
75681,"Kompatibel Epson T9451 C13T945140 Tintenpatrone schwarz","Tintenpatrone","Black","Epson WorkForce WF-C5200 Series<br>Epson WorkForce WF-C5215DW<br>Epson WorkForce Pro WF-C5210DW<br>Epson WorkForce Pro WF-C5290DW<br>Epson WorkForce Pro WF-C5290DW BAM<br>Epson WorkForce Pro WF-C5710DWF<br>Epson WorkForce Pro WF-C5790DWF",,,"1x 100 ml","T9451 T9452 T9453 T9454"
75867,"Kompatibel Brother TN-321BK Toner schwarz","Toner","Black","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"1x 2500 Seiten","TN-321BK"
75868,"Kompatibel Brother TN-321C Toner cyan","Toner","Cyan","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"1x 1500 Seiten","TN-321C"
75869,"Kompatibel Brother TN-321Y Toner gelb","Toner","Yellow","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"1x 1500 Seiten","TN-321Y"
75870,"Kompatibel Brother TN-321M Toner magenta","Toner","Magenta","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"1x 1500 Seiten","TN-321M"
75871,"Kompatibel Brother TN-321BK Tonerkartusche schwarz","Toner","Black","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"2x 2500 Seiten","TN-321BK"
75872,"Kompatibel Brother TN-321C Tonerkartusche cyan","Toner","Cyan","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"2x 1500 Seiten","TN-321C"
75873,"Kompatibel Brother TN-321Y Tonerkartusche gelb","Toner","Yellow","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"2x 1500 Seiten","TN-321Y"
75874,"Kompatibel Brother TN-321M Tonerkartusche magenta","Toner","Magenta","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"2x 1500 Seiten","TN-321M"
75875,"Kompatibel Brother TN-321C TN-321Y TN-321M Toner","Toner","Cyan, Magenta, Yelllow","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"3x 1500 Seiten","TN-321C TN-321Y TN-321M"
75876,"Kompatibel Brother TN-321BK TN-321C TN-321Y TN-321M Toner","Toner","Cyan, Magenta, Yelllow, Black","<p>Brother DCP-L 8400 CDN<br />Brother DCP-L 8450 CDW<br />Brother HL-L 8250 CDN<br />Brother HL-L 8350 CDW<br />Brother HL-L 8350 CDWT<br />Brother HL-L 8350 Series<br />Brother MFC-L 8600 CDW<br />Brother MFC-L 8650 CDW<br />Brother MFC-L 8850 CDW</p>",,,"1x 2500 Seiten / 3x 1500 Seiten","TN-321BK TN-321C TN-321Y TN-321M"
